index,transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,is_anomalie,annee,mois,trimestre,semaine-jour,montant_eur_verifie,categorie_risque,total_credit,total_debit,solde_net,nb_transaction,montant_moyen,nb_produit,taux_rejet
1740,TXN000199,CLI0060,2022-07-14 00:13:00,-1456.58,USD,1.08,-1348.69,Remboursement credit,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,842.0,Premium,22308.84,False,2022,7,3,3,-1348.69,Low,18004.8,-3594.34,21599.14,12,1200.87,7,5.57
1741,TXN001437,CLI0136,2023-12-03 09:15:00,1456.82,USD,1.08,1348.91,Interets,Credit Immobilier,Paris-Centre,Credit,Complete,590.0,Standard,10676.84,False,2023,12,4,6,1348.91,Meduim,1823.68,-16951.52,18775.2,11,-1375.26,7,6.58
1742,TXN001510,CLI0069,2024-08-06 23:47:00,-2653.39,EUR,1.0,-2653.39,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,47100.73,False,2024,8,3,1,-2653.39,Meduim,7759.33,-18995.03,26754.36,19,-591.35,8,5.57
1743,TXN001455,CLI0013,2023-07-28 08:01:00,-7186.6,EUR,1.0,-7186.6,Virement international,Assurance Vie,Toulouse-Capitole,Debit,Complete,351.0,Risque,3003.28,True,2023,7,3,4,-7186.6,High,15918.42,-13817.11,29735.53,16,131.33,8,6.81
1744,TXN000898,CLI0148,2022-08-08 23:07:00,759.66,EUR,1.0,759.66,Prelevement,Credit Immobilier,Lille-Grand-Place,Credit,Complete,713.0,Standard,23864.4,False,2022,8,3,0,759.66,Low,5170.94,-14337.81,19508.75,18,-509.27,8,4.21
1745,TXN001823,CLI0112,2022-05-09 10:11:00,410.57,EUR,1.0,410.57,Depot especes,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,33078.6,False,2022,5,2,0,410.57,Meduim,16113.35,-12876.28,28989.63,17,190.42,7,5.57
1746,TXN001794,CLI0103,2023-12-26 18:53:00,-327.89,USD,1.08,-303.6,Remboursement credit,Credit Consommation,Paris-Centre,Debit,Complete,683.0,Standard,25410.77,False,2023,12,4,1,-303.6,Meduim,1731.42,-19891.59,21623.01,16,-1135.01,8,6.58
1747,TXN001041,CLI0121,2024-08-25 21:24:00,2502.47,USD,1.08,2317.1,Remboursement credit,Livret A,Marseille-Vieux-Port,Credit,Complete,818.0,Standard,15986.0,False,2024,8,3,6,2317.1,Low,14722.8,-9628.19,24350.99,15,339.64,7,5.57
1748,TXN001183,CLI0066,2023-08-10 09:54:00,-1731.82,EUR,1.0,-1731.82,Remboursement credit,Livret A,Nice-Massena,Debit,Complete,656.0,Standard,44291.42,False,2023,8,3,3,-1731.82,Meduim,471.6,-10772.28,11243.88,8,-1287.58,5,7.63
1749,TXN000244,CLI0024,2024-09-15 22:01:00,3564.32,EUR,1.0,3564.32,Virement international,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,592.0,Standard,5152.76,False,2024,9,3,6,3564.32,Meduim,12152.2,-8878.21,21030.41,12,272.83,6,4.01
1750,TXN000067,CLI0051,2022-06-04 05:49:00,-1902.45,EUR,1.0,-1902.45,Depot especes,Credit Auto,Marseille-Vieux-Port,Debit,Complete,834.0,Premium,44114.2,False,2022,6,2,5,-1902.45,Low,7427.52,-14249.29,21676.81,17,-401.28,7,5.57
1751,TXN000934,CLI0061,2022-12-23 23:57:00,1183.05,CHF,0.97,1219.64,Prelevement,Livret A,Marseille-Vieux-Port,Credit,Complete,341.0,Risque,12599.14,True,2022,12,4,4,1219.64,High,13005.45,-11666.45,24671.9,13,103.0,6,5.57
1752,TXN000360,CLI0011,2023-10-08 15:57:00,2956.82,EUR,1.0,2956.82,Interets,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,672.0,Standard,49221.29,False,2023,10,4,6,2956.82,Meduim,10096.39,-102921.38,113017.77,15,-6188.33,6,4.59
1753,TXN000096,CLI0095,2022-06-07 18:08:00,-4329.79,EUR,1.0,-4329.79,Virement international,Assurance Vie,Nantes-Commerce,Debit,Complete,668.0,Standard,5761.09,False,2022,6,2,1,-4329.79,Meduim,13521.73,-11844.49,25366.22,11,152.48,6,8.5
1754,TXN001656,CLI0039,2023-09-23 10:54:00,-65.72,USD,1.08,-60.85,Retrait DAB,Compte Courant,Lille-Grand-Place,Debit,Complete,631.0,Standard,32193.24,False,2023,9,3,5,-60.85,Meduim,14758.21,-8182.41,22940.62,13,505.83,7,4.21
1755,TXN001529,CLI0092,2024-03-04 09:48:00,-7407.36,EUR,1.0,-7407.36,Virement international,Compte Courant,Nantes-Commerce,Debit,Complete,717.0,Standard,3839.96,True,2024,3,1,0,-7407.36,Low,16754.07,-27797.47,44551.54,19,-581.23,6,8.5
1756,TXN001497,CLI0019,2022-08-26 10:55:00,-172.34,EUR,1.0,-172.34,Retrait DAB,PEA,Lille-Grand-Place,Debit,Complete,645.0,Risque,1786.09,False,2022,8,3,4,-172.34,Meduim,28325.76,-537.29,28863.05,9,3087.61,5,4.21
1757,TXN001602,CLI0036,2022-03-16 02:55:00,369.87,EUR,1.0,369.87,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,572.0,Risque,8833.97,False,2022,3,1,2,369.87,High,9138.56,-9901.09,19039.65,18,-42.36,8,5.57
1758,TXN000522,CLI0017,2024-07-26 02:05:00,-207.53,CHF,0.97,-213.95,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,649.0,Standard,13869.54,False,2024,7,3,4,-213.95,Meduim,17305.49,-9625.36,26930.85,20,384.01,8,4.59
1759,TXN001918,CLI0031,2022-12-07 17:33:00,2044.19,EUR,1.0,2044.19,Virement,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,559.0,Risque,38991.54,False,2022,12,4,2,2044.19,High,7746.9,-99858.46,107605.36,16,-5756.97,8,4.59
1760,TXN001555,CLI0060,2024-02-05 14:59:00,-84.03,MAD,10.85,-7.74,Interets,Compte Courant,Marseille-Vieux-Port,Debit,Complete,842.0,Premium,2436.43,False,2024,2,1,0,-7.74,Low,18004.8,-3594.34,21599.14,12,1200.87,7,5.57
1761,TXN001433,CLI0033,2022-02-06 01:12:00,-2630.75,USD,1.08,-2435.88,Remboursement credit,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,584.0,Standard,19951.73,False,2022,2,1,6,-2435.88,Meduim,4074.25,-11833.89,15908.14,10,-775.96,4,4.01
1762,TXN000975,CLI0091,2023-10-06 03:29:00,1335.29,CHF,0.97,1376.59,Interets,Credit Immobilier,Nantes-Commerce,Credit,Complete,442.0,Risque,36213.0,False,2023,10,4,4,1376.59,High,312342.18,-9792.0,322134.18,15,20170.01,7,8.5
1763,TXN000666,CLI0054,2024-03-22 03:55:00,-868.18,EUR,1.0,-868.18,Virement,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,347.0,Risque,33025.94,True,2024,3,1,4,-868.18,High,10759.36,-13131.89,23891.25,15,-158.17,8,4.59
1764,TXN000362,CLI0045,2024-11-27 14:20:00,-2083.17,MAD,10.85,-192.0,Interets,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,5127.32,False,2024,11,4,2,-192.0,Low,6754.81,-17480.49,24235.3,17,-630.92,7,4.59
1765,TXN001457,CLI0122,2022-11-26 18:44:00,-2800.83,CHF,0.97,-2887.45,Remboursement credit,Assurance Vie,Nantes-Commerce,Debit,Complete,824.0,Premium,46835.07,False,2022,11,4,5,-2887.45,Low,22269.75,-17615.38,39885.13,22,211.56,8,8.5
1766,TXN001456,CLI0115,2024-04-23 21:08:00,-1809.12,USD,1.08,-1675.11,Depot especes,Livret A,Toulouse-Capitole,Debit,Complete,709.0,Standard,24655.5,False,2024,4,2,1,-1675.11,Low,5571.81,-4916.22,10488.03,10,65.56,7,6.81
1767,TXN000485,CLI0056,2022-09-03 02:54:00,-1833.82,USD,1.08,-1697.98,Prelevement,Credit Immobilier,Toulouse-Capitole,Debit,En attente,384.0,Standard,34813.12,True,2022,9,3,5,-1697.98,High,8308.11,-7283.38,15591.49,9,113.86,5,6.81
1768,TXN001176,CLI0137,2023-09-13 12:12:00,-1087.71,EUR,1.0,-1087.71,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,725.0,Premium,26246.82,False,2023,9,3,2,-1087.71,Low,11066.04,-7306.38,18372.42,16,234.98,6,5.57
1769,TXN001352,CLI0013,2023-07-15 17:52:00,2703.51,GBP,0.86,3143.62,Prelevement,Compte Courant,Toulouse-Capitole,Credit,Complete,351.0,Risque,47634.6,True,2023,7,3,5,3143.62,High,15918.42,-13817.11,29735.53,16,131.33,8,6.81
1770,TXN001281,CLI0004,2023-06-29 18:33:00,76.13,EUR,1.0,76.13,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,586.0,Standard,12259.44,False,2023,6,2,3,76.13,Meduim,7057.71,-8563.81,15621.52,16,-94.13,7,4.59
1771,TXN000312,CLI0024,2023-03-13 21:21:00,-2782.32,EUR,1.0,-2782.32,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,Rejete,592.0,Standard,41202.05,False,2023,3,1,0,-2782.32,Meduim,12152.2,-8878.21,21030.41,12,272.83,6,4.01
1772,TXN001837,CLI0023,2022-02-12 23:29:00,-7697.24,USD,1.08,-7127.07,Virement international,PEA,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,33699.39,True,2022,2,1,5,-7127.07,Meduim,12190.32,-19683.89,31874.21,14,-535.26,6,5.57
1773,TXN001329,CLI0063,2024-06-07 15:17:00,-177.51,GBP,0.86,-206.41,Retrait DAB,Credit Auto,Paris-Centre,Debit,Rejete,426.0,Risque,49566.51,True,2024,6,2,4,-206.41,High,5983.84,130761.3,-124777.46,20,6837.26,8,6.58
1774,TXN001809,CLI0012,2023-12-04 13:35:00,-2712.04,EUR,1.0,-2712.04,Remboursement credit,PEA,Lille-Grand-Place,Debit,Complete,778.0,Premium,47005.93,False,2023,12,4,0,-2712.04,Low,11103.97,-7727.22,18831.19,11,306.98,5,4.21
1775,TXN000843,CLI0129,2022-09-26 10:18:00,3010.47,EUR,1.0,3010.47,Virement international,Compte Epargne,Paris-Centre,Credit,Complete,573.0,Risque,35666.85,False,2022,9,3,0,3010.47,High,9067.51,-24536.95,33604.46,21,-736.64,8,6.58
1776,TXN000414,CLI0037,2024-12-14 01:16:00,-552.44,EUR,1.0,-552.44,Virement,Assurance Vie,Lille-Grand-Place,Debit,Complete,622.0,Standard,32772.42,False,2024,12,4,5,-552.44,Meduim,9013.98,-10260.38,19274.36,12,-103.87,6,4.21
1777,TXN001158,CLI0142,2022-04-19 14:39:00,230.18,EUR,1.0,230.18,Retrait DAB,Livret A,Toulouse-Capitole,Credit,Rejete,676.0,Standard,8649.92,False,2022,4,2,1,230.18,Meduim,12751.54,-18286.75,31038.29,16,-345.95,7,6.81
1778,TXN000032,CLI0098,2022-10-21 07:29:00,-326.19,EUR,1.0,-326.19,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Debit,En attente,580.0,Standard,23316.14,False,2022,10,4,4,-326.19,Meduim,6008.43,-19012.05,25020.48,15,-866.91,8,4.59
1779,TXN000766,CLI0023,2024-02-22 08:40:00,-1976.93,GBP,0.86,-2298.76,Interets,Livret A,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,6190.37,False,2024,2,1,3,-2298.76,Meduim,12190.32,-19683.89,31874.21,14,-535.26,6,5.57
1780,TXN001807,CLI0129,2022-02-09 20:07:00,-1615.92,CHF,0.97,-1665.9,Interets,Compte Courant,Paris-Centre,Debit,Complete,573.0,Risque,31588.07,False,2022,2,1,2,-1665.9,High,9067.51,-24536.95,33604.46,21,-736.64,8,6.58
1781,TXN000459,CLI0085,2022-03-03 02:30:00,-1080.52,EUR,1.0,-1080.52,Virement international,Credit Immobilier,Toulouse-Capitole,Debit,Complete,390.0,Risque,17495.91,True,2022,3,1,3,-1080.52,High,9618.88,-21210.13,30829.01,16,-724.45,8,6.81
1782,TXN001186,CLI0129,2023-10-14 01:36:00,-26.82,USD,1.08,-24.83,Retrait DAB,Assurance Vie,Paris-Centre,Debit,En attente,573.0,Risque,17570.85,False,2023,10,4,5,-24.83,High,9067.51,-24536.95,33604.46,21,-736.64,8,6.58
1783,TXN000340,CLI0043,2022-05-21 07:24:00,-3206.6,CHF,0.97,-3305.77,Virement international,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,735.0,Premium,45476.03,False,2022,5,2,5,-3305.77,Low,11508.63,-16199.33,27707.96,12,-390.89,5,4.59
1784,TXN000287,CLI0070,2024-09-06 13:41:00,-2664.07,USD,1.08,-2466.73,Remboursement credit,Credit Immobilier,Nantes-Commerce,Debit,Complete,425.0,Risque,3026.46,True,2024,9,3,4,-2466.73,High,207054.6,-4646.52,211701.12,13,15569.85,7,8.5
1785,TXN001273,CLI0129,2024-03-05 17:41:00,-2186.78,EUR,1.0,-2186.78,Depot especes,Livret A,Paris-Centre,Debit,Complete,573.0,Risque,24605.84,False,2024,3,1,1,-2186.78,High,9067.51,-24536.95,33604.46,21,-736.64,8,6.58
1786,TXN000950,CLI0140,2024-01-02 07:28:00,362.3,EUR,1.0,362.3,Retrait DAB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,609.0,Standard,12285.87,False,2024,1,1,1,362.3,Meduim,6105.94,-7761.65,13867.59,11,-150.52,6,5.57
1787,TXN001604,CLI0141,2022-11-18 18:13:00,-2951.05,EUR,1.0,-2951.05,Interets,Compte Courant,Lille-Grand-Place,Debit,Complete,726.0,Premium,27896.59,False,2022,11,4,4,-2951.05,Low,106277.95,-20520.36,126798.31,15,5717.17,5,4.21
1788,TXN000140,CLI0058,2023-09-04 14:43:00,-2171.33,USD,1.08,-2010.49,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,704.0,Standard,12450.85,False,2023,9,3,0,-2010.49,Low,4844.17,-11709.95,16554.12,10,-686.58,6,5.57
1789,TXN000849,CLI0063,2022-08-04 09:24:00,-516.71,EUR,1.0,-516.71,Virement,Livret A,Paris-Centre,Debit,Complete,426.0,Risque,43720.53,True,2022,8,3,3,-516.71,High,5983.84,130761.3,-124777.46,20,6837.26,8,6.58
1790,TXN001688,CLI0129,2022-05-11 13:13:00,-2722.54,MAD,10.85,-250.93,Remboursement credit,Credit Immobilier,Paris-Centre,Debit,Complete,573.0,Risque,18559.96,False,2022,5,2,2,-250.93,High,9067.51,-24536.95,33604.46,21,-736.64,8,6.58
1791,TXN001026,CLI0130,2022-01-07 09:17:00,-1703.65,EUR,1.0,-1703.65,Remboursement credit,Credit Auto,Lyon-Part-Dieu,Debit,Complete,586.0,Standard,34844.98,False,2022,1,1,4,-1703.65,Meduim,2634.41,-213557.93,216192.34,14,-15065.97,8,4.01
1792,TXN001761,CLI0013,2022-04-12 15:18:00,2096.08,EUR,1.0,2096.08,Prelevement,Credit Consommation,Toulouse-Capitole,Credit,Complete,351.0,Risque,17690.84,True,2022,4,2,1,2096.08,High,15918.42,-13817.11,29735.53,16,131.33,8,6.81
1793,TXN001232,CLI0126,2023-06-29 02:28:00,-1199.25,EUR,1.0,-1199.25,Interets,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,645.0,Risque,18252.74,False,2023,6,2,3,-1199.25,Meduim,11655.25,-13751.44,25406.69,17,-123.31,8,4.59
1794,TXN001654,CLI0086,2022-11-26 20:22:00,-6661.85,EUR,1.0,-6661.85,Virement international,Credit Consommation,Toulouse-Capitole,Debit,Rejete,805.0,Premium,15723.87,True,2022,11,4,5,-6661.85,Low,7318.79,-18006.85,25325.64,9,-1187.56,6,6.81
1795,TXN001139,CLI0044,2023-04-06 16:06:00,311.29,USD,1.08,288.23,Interets,PEA,Lyon-Part-Dieu,Credit,Complete,645.0,Risque,42513.27,False,2023,4,2,3,288.23,Meduim,12962.53,-11554.16,24516.69,14,100.6,6,4.01
1796,TXN000901,CLI0071,2022-08-12 21:03:00,1956.72,EUR,1.0,1956.72,Interets,Credit Consommation,Paris-Centre,Credit,Complete,797.0,Premium,44763.42,False,2022,8,3,4,1956.72,Low,12861.34,-6949.73,19811.07,17,347.74,7,6.58
1797,TXN000732,CLI0117,2024-09-11 02:21:00,-85.6,EUR,1.0,-85.6,Paiement CB,Credit Immobilier,Lille-Grand-Place,Debit,En attente,643.0,Standard,308.61,False,2024,9,3,2,-85.6,Meduim,7699.56,-19509.07,27208.63,13,-908.42,6,4.21
1798,TXN001900,CLI0061,2023-02-24 23:19:00,-1500.86,EUR,1.0,-1500.86,Virement,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,341.0,Standard,48059.02,True,2023,2,1,4,-1500.86,High,13005.45,-11666.45,24671.9,13,103.0,6,5.57
1799,TXN000265,CLI0073,2024-09-13 02:21:00,494.41,USD,1.08,457.79,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,747.0,Premium,35583.58,False,2024,9,3,4,457.79,Low,12404.14,-6130.74,18534.88,15,418.23,7,5.57
1800,TXN000275,CLI0136,2022-01-09 20:46:00,139.44,EUR,1.0,139.44,Retrait DAB,PEA,Paris-Centre,Credit,Complete,590.0,Standard,5225.14,False,2022,1,1,6,139.44,Meduim,1823.68,-16951.52,18775.2,11,-1375.26,7,6.58
1801,TXN001095,CLI0101,2024-04-07 01:26:00,1093.16,EUR,1.0,1093.16,Remboursement credit,Credit Auto,Marseille-Vieux-Port,Credit,Complete,655.0,Standard,1072.03,False,2024,4,2,6,1093.16,Meduim,13683.6,-4828.0,18511.6,12,737.97,8,5.57
1802,TXN001665,CLI0081,2024-08-21 05:45:00,-2087.66,USD,1.08,-1933.02,Interets,Compte Courant,Toulouse-Capitole,Debit,Complete,617.0,Standard,37545.58,False,2024,8,3,2,-1933.02,Meduim,12105.54,-17979.42,30084.96,14,-419.56,7,6.81
1803,TXN000445,CLI0087,2022-03-14 20:08:00,1470.41,CHF,0.97,1515.89,Interets,PEA,Toulouse-Capitole,Credit,Complete,607.0,Standard,40726.91,False,2022,3,1,0,1515.89,Meduim,3990.46,-8941.51,12931.97,13,-380.85,7,6.81
1804,TXN000040,CLI0094,2022-01-29 08:34:00,-414.59,USD,1.08,-383.88,Prelevement,Assurance Vie,Paris-Centre,Debit,Complete,435.0,Risque,41138.62,False,2022,1,1,5,-383.88,High,9555.52,-14847.6,24403.12,10,-529.21,7,6.58
1805,TXN001123,CLI0025,2022-08-04 07:14:00,789.48,EUR,1.0,789.48,Remboursement credit,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,688.0,Standard,48700.44,False,2022,8,3,3,789.48,Meduim,10946.16,-922.39,11868.55,10,1002.38,6,4.01
1806,TXN001265,CLI0105,2024-07-18 04:53:00,2097.13,EUR,1.0,2097.13,Prelevement,Compte Courant,Nice-Massena,Credit,En attente,645.0,Standard,48467.1,False,2024,7,3,3,2097.13,Meduim,4421.19,-99755.29,104176.48,16,-5958.38,8,7.63
1807,TXN000022,CLI0004,2022-08-21 14:07:00,-1960.74,EUR,1.0,-1960.74,Remboursement credit,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,586.0,Standard,13743.9,False,2022,8,3,6,-1960.74,Meduim,7057.71,-8563.81,15621.52,16,-94.13,7,4.59
1808,TXN000706,CLI0122,2023-09-28 18:12:00,1532.3,EUR,1.0,1532.3,Depot especes,Assurance Vie,Nantes-Commerce,Credit,Complete,824.0,Premium,49555.15,False,2023,9,3,3,1532.3,Low,22269.75,-17615.38,39885.13,22,211.56,8,8.5
1809,TXN001439,CLI0149,2023-08-09 18:11:00,2808.14,GBP,0.86,3265.28,Prelevement,Credit Auto,Nice-Massena,Credit,Rejete,575.0,Risque,29186.67,False,2023,8,3,2,3265.28,High,3258.84,-3566.51,6825.35,6,-51.28,5,7.63
1810,TXN000518,CLI0086,2024-01-16 01:07:00,-1179.72,EUR,1.0,-1179.72,Virement,Compte Courant,Toulouse-Capitole,Debit,Complete,805.0,Premium,8845.84,False,2024,1,1,1,-1179.72,Low,7318.79,-18006.85,25325.64,9,-1187.56,6,6.81
1811,TXN001174,CLI0112,2022-02-18 15:06:00,-998.47,EUR,1.0,-998.47,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,49615.14,False,2022,2,1,4,-998.47,Meduim,16113.35,-12876.28,28989.63,17,190.42,7,5.57
1812,TXN001850,CLI0006,2022-04-02 13:31:00,1236.29,EUR,1.0,1236.29,Remboursement credit,Compte Courant,Toulouse-Capitole,Credit,Complete,620.0,Standard,8739.35,False,2022,4,2,5,1236.29,Meduim,9470.72,-11996.7,21467.42,16,-157.87,6,6.81
1813,TXN001672,CLI0096,2022-09-25 16:05:00,220.61,EUR,1.0,220.61,Retrait DAB,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,9932.37,False,2022,9,3,6,220.61,Low,16337.27,-16773.56,33110.83,20,-21.81,8,4.01
1814,TXN000355,CLI0118,2022-02-26 15:07:00,-810.57,CHF,0.97,-835.64,Interets,Credit Consommation,Lille-Grand-Place,Debit,Complete,641.0,Standard,11573.51,False,2022,2,1,5,-835.64,Meduim,20363.32,-7236.89,27600.21,13,1009.73,7,4.21
1815,TXN000298,CLI0031,2023-01-26 22:21:00,-367.91,EUR,1.0,-367.91,Remboursement credit,Livret A,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,22580.18,False,2023,1,1,3,-367.91,High,7746.9,-99858.46,107605.36,16,-5756.97,8,4.59
1816,TXN001077,CLI0145,2023-09-21 22:10:00,-4627.59,USD,1.08,-4284.81,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,Complete,674.0,Standard,7806.62,False,2023,9,3,3,-4284.81,Meduim,5368.25,-11965.81,17334.06,13,-507.5,7,4.01
1817,TXN000840,CLI0102,2024-03-11 23:22:00,487.45,EUR,1.0,487.45,Retrait DAB,Livret A,Marseille-Vieux-Port,Credit,Complete,677.0,Standard,44835.91,False,2024,3,1,0,487.45,Meduim,9016.69,-2810.04,11826.73,9,689.63,6,5.57
1818,TXN001223,CLI0116,2024-02-29 13:01:00,2626.42,EUR,1.0,2626.42,Depot especes,Compte Epargne,Nice-Massena,Credit,Rejete,620.0,Standard,31646.43,False,2024,2,1,3,2626.42,Meduim,10126.45,-5143.15,15269.6,13,383.33,7,7.63
1819,TXN000925,CLI0130,2022-09-07 09:25:00,-1476.97,EUR,1.0,-1476.97,Interets,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,586.0,Standard,27381.29,False,2022,9,3,2,-1476.97,Meduim,2634.41,-213557.93,216192.34,14,-15065.97,8,4.01
1820,TXN000123,CLI0021,2023-06-10 23:30:00,1869.1,CHF,0.97,1926.91,Virement international,Assurance Vie,Marseille-Vieux-Port,Credit,En attente,697.0,Standard,34838.95,False,2023,6,2,5,1926.91,Meduim,11273.88,-2628.77,13902.65,11,785.92,5,5.57
1821,TXN001228,CLI0110,2024-12-20 09:21:00,2188.03,EUR,1.0,2188.03,Prelevement,Credit Immobilier,Toulouse-Capitole,Credit,Complete,645.0,Standard,48524.49,False,2024,12,4,4,2188.03,Meduim,6110.28,-9263.51,15373.79,13,-242.56,5,6.81
1822,TXN001092,CLI0136,2023-09-07 19:13:00,-1734.47,EUR,1.0,-1734.47,Interets,Credit Immobilier,Paris-Centre,Debit,Complete,590.0,Standard,19872.38,False,2023,9,3,3,-1734.47,Meduim,1823.68,-16951.52,18775.2,11,-1375.26,7,6.58
1823,TXN001248,CLI0100,2023-02-26 06:48:00,1732.11,USD,1.08,1603.81,Prelevement,Credit Consommation,Lille-Grand-Place,Credit,En attente,645.0,Standard,40911.23,False,2023,2,1,6,1603.81,Meduim,14840.39,-17422.73,32263.12,21,-122.97,7,4.21
1824,TXN001152,CLI0091,2024-02-28 03:54:00,2870.42,EUR,1.0,2870.42,Remboursement credit,Assurance Vie,Nantes-Commerce,Credit,Complete,442.0,Risque,48540.19,False,2024,2,1,2,2870.42,High,312342.18,-9792.0,322134.18,15,20170.01,7,8.5
1825,TXN001680,CLI0097,2022-09-23 05:24:00,447.33,EUR,1.0,447.33,Depot especes,Livret A,Lille-Grand-Place,Credit,Complete,397.0,Risque,48436.01,True,2022,9,3,4,447.33,High,13062.39,-1799.09,14861.48,8,1407.91,5,4.21
1826,TXN001863,CLI0140,2022-12-14 01:59:00,2793.4,EUR,1.0,2793.4,Remboursement credit,Compte Courant,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,38993.7,False,2022,12,4,2,2793.4,Meduim,6105.94,-7761.65,13867.59,11,-150.52,6,5.57
1827,TXN001164,CLI0104,2024-02-20 22:30:00,-458.6,GBP,0.86,-533.26,Remboursement credit,Livret A,Nantes-Commerce,Debit,Complete,690.0,Standard,8952.81,False,2024,2,1,1,-533.26,Meduim,6398.64,-5049.57,11448.21,10,134.91,6,8.5
1828,TXN000967,CLI0021,2023-04-05 18:32:00,2993.55,MAD,10.85,275.9,Prelevement,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,697.0,Standard,6149.99,False,2023,4,2,2,275.9,Meduim,11273.88,-2628.77,13902.65,11,785.92,5,5.57
1829,TXN001243,CLI0060,2022-10-09 16:20:00,1002.7,MAD,10.85,92.41,Depot especes,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,842.0,Premium,38300.28,False,2022,10,4,6,92.41,Low,18004.8,-3594.34,21599.14,12,1200.87,7,5.57
1830,TXN001571,CLI0025,2023-07-09 13:33:00,-426.94,EUR,1.0,-426.94,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,688.0,Standard,31165.12,False,2023,7,3,6,-426.94,Meduim,10946.16,-922.39,11868.55,10,1002.38,6,4.01
1831,TXN001867,CLI0024,2024-02-19 18:02:00,-2242.57,EUR,1.0,-2242.57,Prelevement,Livret A,Lyon-Part-Dieu,Debit,Complete,592.0,Standard,24831.15,False,2024,2,1,0,-2242.57,Meduim,12152.2,-8878.21,21030.41,12,272.83,6,4.01
1832,TXN000158,CLI0104,2023-04-08 09:43:00,-2492.78,EUR,1.0,-2492.78,Interets,Compte Courant,Nantes-Commerce,Debit,Complete,690.0,Standard,19025.27,False,2023,4,2,5,-2492.78,Meduim,6398.64,-5049.57,11448.21,10,134.91,6,8.5
1833,TXN001119,CLI0083,2023-11-11 00:56:00,1437.98,USD,1.08,1331.46,Virement,Credit Immobilier,Lyon-Part-Dieu,Credit,En attente,643.0,Standard,2420.32,False,2023,11,4,5,1331.46,Meduim,15969.15,-6184.94,22154.09,18,543.57,7,4.01
1834,TXN001280,CLI0048,2022-03-23 07:12:00,-484.79,EUR,1.0,-484.79,Remboursement credit,Compte Epargne,Toulouse-Capitole,Debit,Complete,670.0,Standard,3093.7,False,2022,3,1,2,-484.79,Meduim,6610.03,-4523.25,11133.28,15,139.12,6,6.81
1835,TXN001616,CLI0008,2024-05-28 05:23:00,-3737.57,GBP,0.86,-4346.01,Virement international,Credit Auto,Nantes-Commerce,Debit,En attente,744.0,Premium,1266.34,False,2024,5,2,1,-4346.01,Low,7974.7,-8716.71,16691.41,9,-82.45,6,8.5
1836,TXN001668,CLI0001,2023-03-14 19:18:00,1633.13,EUR,1.0,1633.13,Virement,Credit Consommation,Lille-Grand-Place,Credit,Complete,586.0,Standard,47281.17,False,2023,3,1,1,1633.13,Meduim,12701.54,-11185.0,23886.54,14,108.32,6,4.21
1837,TXN001763,CLI0127,2023-05-27 07:35:00,-1390.49,USD,1.08,-1287.49,Remboursement credit,PEA,Nice-Massena,Debit,Complete,691.0,Standard,7567.71,False,2023,5,2,5,-1287.49,Meduim,17710.06,-15240.95,32951.01,20,123.46,8,7.63
